"gene","meta.logFC.mean","meta.logFC.weighted","meta.P.Value","meta.adj.P.Val","heterogeneity.variance","direction"
"LOC120286908",1.87413157738156,3.08592902812936,4.16148396853444e-08,7.35389997201992e-07,2.73808651268067,"Up"
"LOC120287428",1.40557461292947,2.14375217011613,9.67913400651277e-07,1.20633853712211e-05,1.13138260560358,"Up"
"LOC120288296",2.06059959668123,2.83715745639297,0,0,1.87271952235735,"Up"
"LOC120289203",1.82528089687421,3.2207965375371,8.50053361034497e-12,3.21116636567694e-10,2.37002738738392,"Up"
"LOC120289214",1.92752972822166,3.32385690311169,8.34532443150238e-12,3.17039584387146e-10,2.02842198732924,"Up"
"LOC120289894",1.64689603501606,2.32781208678059,9.30545640542846e-10,2.30666955868758e-08,1.62558867227588,"Up"
"LOC120290284",1.36361725977557,2.32043911422871,7.7715611723761e-16,6.39389700013188e-14,1.21563585962723,"Up"
"LOC120292200",0.905582661512001,1.26986107361514,6.91560016683468e-05,0.000525895412743615,0.521687365085677,"Up"
"LOC120292232",3.22058931026656,6.12273603804864,0,0,6.56779364733938,"Up"
"LOC120292789",0.886177631053038,1.14271221059602,4.58083924126385e-08,7.99366878919568e-07,0.209406455609368,"Up"
"LOC120293867",1.88670894566264,3.84908596067442,1.72887336413741e-06,2.0257803625832e-05,4.07633818529442,"Up"
"LOC120294793",2.84670861525421,4.29387925735176,0,0,3.12510553335964,"Up"
"LOC120294965",0.841189983538663,3.76276291416618,1.96032079458064e-12,8.57712300676139e-11,6.93212061688219,"Up"
"LOC120295753",2.6299069474339,4.293701069996,1.15463194561016e-14,7.76149960230831e-13,3.36881874088276,"Up"
"LOC120296346",0.187721226150821,1.63442932697651,8.86231558139272e-08,1.45202300677174e-06,2.78197659755081,"Up"
"LOC120296392",1.87729421727554,2.42560380584312,0,0,1.32407687235109,"Up"
